125 	Illinois-Chicago 	31 	6 	25 	.194 	-6.79 	1.00 	1 	15 	4 	13 	2 	12 	2071 	2248 		752 	1616 	.465 	201 	525 	.383 	543 	780 	.696 	282 	1037 	422 	184 	135 	360 	598
126 	Illinois State 	31 	16 	15 	.516 	1.17 	2.10 	9 	9 	13 	5 	3 	10 	2135 	2146 		718 	1692 	.424 	219 	615 	.356 	491 	724 	.678 	345 	1158 	429 	166 	101 	431 	584
127 	Illinois 	31 	18 	13 	.581 	10.50 	8.57 	7 	11 	12 	7 	6 	6 	2006 	1946 		689 	1640 	.420 	192 	559 	.343 	376 	538 	.699 	309 	1046 	330 	160 	109 	365 	521
128 	Incarnate Word 	27 	21 	6 	.778 	-8.09 	-10.35 	9 	5 	14 	1 	7 	5 	2216 	1935 		682 	1689 	.404 	176 	520 	.338 	395 	568 	.695 	321 	954 	344 	203 	90 	359 	565
129 	Indiana State 	33 	23 	10 	.697 	3.79 	0.98 	12 	6 	14 	4 	9 	6 	2345 	2237 		757 	1740 	.435 	205 	585 	.350 	518 	747 	.693 	296 	1067 	409 	196 	109 	382 	637
130 	Indiana 	31 	17 	14 	.548 	12.09 	6.93 	7 	11 	15 	5 	2 	9 	2258 	2098 		737 	1786 	.413 	176 	593 	.297 	448 	631 	.710 	319 	965 	321 	230 	147 	383 	657
131 	Iona 	32 	22 	10 	.688 	5.85 	-0.43 	17 	3 	12 	3 	10 	7 	2672 	2471 		924 	2034 	.454 	210 	614 	.342 	413 	604 	.684 	429 	1218 	458 	150 	111 	383 	570
132 	Iowa State 	30 	23 	7 	.767 	18.80 	9.80 	11 	7 	16 	1 	7 	6 	2476 	2206 		783 	1913 	.409 	217 	650 	.334 	423 	584 	.724 	346 	1144 	406 	161 	104 	358 	588
133 	Iowa 	31 	20 	11 	.645 	20.22 	7.76 	9 	9 	15 	5 	5 	6 	2562 	2176 		757 	1841 	.411 	213 	679 	.314 	449 	643 	.698 	347 	1036 	396 	202 	107 	418 	683
134 	IPFW 	33 	24 	9 	.727 	0.46 	-3.84 	10 	4 	16 	2 	8 	7 	2525 	2298 		842 	1847 	.456 	209 	593 	.352 	405 	565 	.717 	303 	995 	398 	191 	95 	413 	646
135 	IUPUI 	32 	6 	26 	.188 	-13.83 	-0.86 	1 	13 	5 	10 	1 	16 	2126 	2383 		868 	1845 	.470 	190 	530 	.358 	457 	607 	.753 	321 	1134 	468 	198 	102 	330 	556
136 	Jackson State 	30 	11 	19 	.367 	-10.36 	-7.66 	7 	11 	6 	6 	5 	13 	1966 	2047 		650 	1513 	.430 	193 	558 	.346 	554 	838 	.661 	303 	1009 	342 	215 	109 	431 	574
137 	Jacksonville State 	31 	10 	21 	.323 	-11.95 	-5.12 	4 	12 	7 	6 	3 	15 	2014 	2176 		746 	1559 	.479 	164 	432 	.380 	520 	729 	.713 	309 	1046 	387 	179 	108 	376 	606
138 	Jacksonville 	30 	12 	18 	.400 	-11.87 	-4.87 	8 	10 	10 	5 	2 	13 	2231 	2385 		846 	1754 	.482 	233 	611 	.381 	460 	663 	.694 	362 	1105 	454 	205 	95 	404 	611
139 	James Madison 	31 	11 	20 	.355 	-7.37 	-1.91 	6 	10 	6 	8 	5 	12 	1961 	2130 		697 	1650 	.422 	226 	643 	.351 	510 	733 	.696 	341 	1088 	361 	174 	78 	370 	621
140 	Kansas State 	31 	20 	11 	.645 	12.88 	8.55 	10 	8 	17 	2 	3 	9 	2146 	2012 		671 	1658 	.405 	150 	520 	.288 	520 	761 	.683 	357 	1071 	351 	200 	118 	389 	590
141 	Kansas 	31 	23 	8 	.742 	21.77 	11.90 	14 	4 	17 	2 	6 	6 	2467 	2161 		713 	1728 	.413 	190 	537 	.354 	545 	811 	.672 	343 	956 	372 	200 	104 	357 	665
142 	Kennesaw State 	31 	6 	25 	.194 	-16.10 	-4.00 	3 	15 	4 	11 	2 	14 	2016 	2304 		777 	1699 	.457 	168 	502 	.335 	582 	786 	.740 	364 	1108 	355 	253 	116 	400 	552
143 	Kent State 	32 	16 	16 	.500 	-1.20 	-1.33 	7 	11 	11 	7 	5 	9 	2228 	2188 		717 	1667 	.430 	182 	538 	.338 	572 	792 	.722 	328 	1105 	388 	191 	109 	427 	571
144 	Kentucky 	31 	22 	9 	.710 	17.42 	8.19 	12 	6 	17 	3 	5 	6 	2366 	2080 		725 	1806 	.401 	164 	524 	.313 	466 	668 	.698 	359 	975 	322 	175 	98 	342 	705
145 	La Salle 	30 	15 	15 	.500 	4.67 	5.00 	7 	9 	11 	7 	4 	8 	2028 	2038 		742 	1716 	.432 	157 	479 	.328 	397 	549 	.723 	338 	1070 	416 	176 	157 	356 	526
146 	Lafayette 	31 	11 	20 	.355 	-7.16 	-2.89 	6 	12 	6 	7 	5 	13 	2212 	2315 		809 	1718 	.471 	239 	641 	.373 	458 	630 	.727 	341 	1033 	421 	193 	93 	371 	554
147 	Lamar 	30 	4 	26 	.133 	-16.15 	-5.59 	3 	15 	3 	11 	1 	15 	2001 	2318 		845 	1729 	.489 	195 	515 	.379 	433 	666 	.650 	347 	1075 	469 	222 	119 	386 	562
148 	Lehigh 	32 	14 	18 	.438 	-6.13 	-3.44 	7 	11 	10 	6 	4 	12 	2121 	2207 		795 	1872 	.425 	211 	621 	.340 	406 	582 	.698 	380 	1175 	484 	187 	129 	359 	547
149 	Liberty 	32 	11 	21 	.344 	-10.30 	-7.51 	5 	11 	8 	9 	3 	12 	2250 	2234 		767 	1772 	.433 	236 	684 	.345 	464 	644 	.720 	320 	980 	388 	207 	124 	333 	560
150 	Lipscomb 	30 	15 	15 	.500 	-8.33 	-5.26 	10 	8 	7 	5 	8 	10 	2276 	2355 		782 	1660 	.471 	235 	664 	.354 	556 	795 	.699 	316 	1122 	412 	186 	98 	428 	645
151 	Long Beach State 	30 	14 	16 	.467 	2.36 	3.89 	10 	6 	9 	6 	5 	10 	2093 	2117 		740 	1681 	.440 	203 	607 	.334 	434 	620 	.700 	338 	1062 	388 	165 	102 	384 	530
152 	Long Island University 	29 	9 	20 	.310 	-13.33 	-5.23 	4 	12 	5 	7 	4 	13 	2080 	2315 		844 	1771 	.477 	247 	633 	.390 	380 	547 	.695 	346 	1068 	493 	198 	110 	312 	535
153 	Longwood 	32 	8 	24 	.250 	-20.28 	-5.53 	3 	13 	5 	11 	3 	13 	2235 	2570 		863 	1826 	.473 	260 	706 	.368 	584 	786 	.743 	382 	1193 	524 	190 	145 	420 	526
154 	Louisiana-Lafayette 	31 	20 	11 	.645 	3.13 	-0.59 	11 	7 	14 	2 	6 	9 	2523 	2319 		799 	1814 	.440 	173 	535 	.323 	548 	789 	.695 	375 	1087 	360 	199 	166 	445 	672
155 	Louisiana-Monroe 	26 	10 	16 	.385 	-4.63 	0.69 	7 	11 	6 	6 	4 	10 	1673 	1783 		629 	1461 	.431 	170 	519 	.328 	355 	541 	.656 	287 	911 	333 	191 	103 	288 	452
156 	Louisiana State 	30 	18 	12 	.600 	10.54 	6.28 	9 	9 	14 	4 	4 	8 	2267 	2139 		729 	1783 	.409 	187 	518 	.361 	494 	689 	.717 	364 	1088 	329 	206 	107 	398 	546
157 	Louisiana Tech 	31 	25 	6 	.806 	12.84 	-2.33 	13 	3 	15 	2 	10 	4 	2521 	2019 		712 	1753 	.406 	143 	488 	.293 	452 	681 	.664 	347 	1125 	328 	179 	103 	512 	638
158 	Louisville 	31 	26 	5 	.839 	24.12 	4.15 	15 	3 	16 	3 	10 	2 	2535 	1916 		657 	1653 	.397 	149 	508 	.293 	451 	660 	.683 	366 	1078 	324 	135 	82 	538 	632
159 	Loyola (IL) 	32 	10 	22 	.313 	-4.48 	-0.87 	4 	14 	9 	6 	1 	16 	2105 	2199 		760 	1670 	.455 	194 	551 	.352 	485 	688 	.705 	317 	1027 	395 	214 	97 	372 	590
160 	Loyola Marymount 	32 	13 	19 	.406 	0.05 	4.57 	4 	14 	9 	8 	4 	11 	2345 	2468 		850 	1824 	.466 	197 	535 	.368 	571 	779 	.733 	385 	1163 	461 	195 	116 	441 	603
161 	Loyola (MD) 	30 	11 	19 	.367 	-10.21 	-2.87 	6 	12 	7 	7 	4 	12 	1957 	2158 		737 	1607 	.459 	203 	502 	.404 	481 	654 	.735 	344 	1088 	420 	161 	116 	413 	549
162 	Maine 	29 	6 	23 	.207 	-17.36 	-4.50 	4 	12 	5 	10 	1 	13 	2091 	2404 		856 	1824 	.469 	208 	583 	.357 	484 	705 	.687 	378 	1171 	461 	214 	110 	387 	519
163 	Manhattan 	32 	25 	7 	.781 	5.72 	-1.66 	15 	5 	11 	3 	14 	4 	2476 	2240 		719 	1754 	.410 	160 	489 	.327 	642 	921 	.697 	393 	1157 	380 	196 	149 	503 	754
164 	Marist 	31 	12 	19 	.387 	-4.92 	-1.24 	9 	11 	9 	7 	3 	12 	2119 	2233 		780 	1750 	.446 	211 	553 	.382 	462 	671 	.689 	356 	1148 	392 	203 	99 	415 	595
165 	Marquette 	31 	17 	14 	.548 	11.01 	7.34 	9 	9 	12 	6 	5 	8 	2245 	2131 		726 	1723 	.421 	236 	645 	.366 	443 	663 	.668 	324 	1041 	442 	169 	123 	412 	662
166 	Marshall 	31 	10 	21 	.323 	-3.80 	-0.87 	4 	12 	8 	9 	2 	12 	2264 	2243 		794 	1799 	.441 	184 	591 	.311 	471 	738 	.638 	389 	1193 	433 	200 	111 	414 	634
167 	Maryland-Baltimore County 	30 	9 	21 	.300 	-13.89 	-6.23 	5 	11 	8 	5 	1 	16 	1968 	2185 		683 	1528 	.447 	200 	546 	.366 	619 	879 	.704 	310 	1103 	392 	225 	101 	462 	605
168 	Maryland-Eastern Shore 	30 	6 	24 	.200 	-16.71 	-6.28 	4 	12 	5 	9 	1 	15 	1996 	2251 		775 	1634 	.474 	199 	536 	.371 	502 	702 	.715 	338 	1064 	449 	169 	91 	389 	570
169 	Maryland 	31 	17 	14 	.548 	11.55 	8.13 	9 	9 	14 	4 	3 	10 	2205 	2099 		710 	1709 	.415 	190 	557 	.341 	489 	721 	.678 	318 	1055 	357 	194 	120 	391 	576
170 	Massachusetts-Lowell 	28 	10 	18 	.357 	-13.39 	-4.20 	8 	8 	6 	6 	4 	12 	1718 	1938 		692 	1560 	.444 	172 	536 	.321 	382 	538 	.710 	338 	1021 	431 	179 	88 	336 	527
171 	Massachusetts 	30 	23 	7 	.767 	11.81 	5.97 	10 	6 	13 	2 	10 	5 	2293 	2118 		760 	1821 	.417 	150 	488 	.307 	448 	660 	.679 	372 	1061 	422 	180 	167 	397 	585
172 	McNeese State 	30 	11 	19 	.367 	-13.01 	-3.69 	9 	9 	8 	3 	3 	16 	2049 	2292 		790 	1790 	.441 	238 	626 	.380 	474 	657 	.721 	395 	1184 	456 	208 	103 	388 	530
173 	Memphis 	31 	23 	8 	.742 	13.99 	6.46 	12 	6 	17 	2 	6 	6 	2430 	2181 		806 	1868 	.431 	163 	542 	.301 	406 	628 	.646 	393 	1083 	417 	250 	119 	455 	624
174 	Mercer 	34 	26 	8 	.765 	5.03 	-4.71 	14 	4 	17 	1 	9 	7 	2695 	2256 		763 	1907 	.400 	215 	721 	.298 	515 	748 	.689 	365 	1114 	399 	193 	108 	433 	661
175 	Miami (FL) 	31 	16 	15 	.516 	8.23 	5.97 	7 	11 	8 	8 	8 	7 	1914 	1844 		653 	1615 	.404 	208 	592 	.351 	330 	498 	.663 	326 	1009 	347 	153 	87 	311 	505
176 	Miami (OH) 	30 	13 	17 	.433 	-3.63 	0.75 	8 	10 	8 	6 	5 	11 	1968 	2097 		747 	1614 	.463 	250 	653 	.383 	353 	523 	.675 	285 	1019 	453 	183 	125 	444 	497
177 	Michigan State 	31 	23 	8 	.742 	19.52 	9.10 	12 	6 	15 	4 	8 	4 	2363 	2040 		680 	1693 	.402 	207 	623 	.332 	473 	666 	.710 	312 	1007 	341 	186 	93 	390 	558
178 	Michigan 	30 	23 	7 	.767 	19.66 	9.39 	15 	3 	14 	2 	9 	5 	2264 	1956 		725 	1642 	.442 	172 	527 	.326 	334 	458 	.729 	274 	922 	353 	145 	73 	332 	518
179 	Middle Tennessee 	31 	23 	8 	.742 	4.89 	-0.81 	13 	3 	14 	2 	9 	6 	2208 	1943 		655 	1588 	.412 	163 	501 	.325 	470 	700 	.671 	310 	996 	310 	195 	92 	459 	624
180 	Milwaukee 	33 	20 	13 	.606 	-1.37 	-0.65 	7 	9 	9 	7 	11 	6 	2343 	2333 		819 	1882 	.435 	195 	617 	.316 	500 	674 	.742 	356 	1167 	387 	230 	116 	422 	702
181 	Minnesota 	31 	19 	12 	.613 	12.71 	8.81 	8 	10 	15 	4 	4 	8 	2231 	2099 		710 	1670 	.425 	196 	580 	.338 	483 	658 	.734 	321 	1009 	391 	185 	131 	384 	580
182 	Mississippi State 	31 	13 	18 	.419 	-1.14 	2.76 	3 	15 	13 	8 	0 	10 	2086 	2207 		795 	1756 	.453 	199 	617 	.323 	418 	584 	.716 	331 	1103 	406 	202 	108 	438 	613
183 	Mississippi Valley State 	31 	9 	22 	.290 	-20.20 	-7.60 	5 	13 	7 	4 	2 	18 	2230 	2503 		883 	1772 	.498 	169 	463 	.365 	568 	840 	.676 	324 	1172 	368 	222 	120 	447 	588
184 	Mississippi 	31 	18 	13 	.581 	8.03 	5.70 	9 	9 	13 	5 	5 	8 	2331 	2259 		756 	1792 	.422 	233 	672 	.347 	514 	746 	.689 	407 	1215 	462 	166 	132 	434 	610
185 	Missouri-Kansas City 	29 	10 	19 	.345 	-8.56 	-1.35 	7 	9 	5 	9 	5 	10 	2015 	2222 		764 	1646 	.464 	199 	577 	.345 	495 	693 	.714 	307 	1087 	413 	184 	128 	405 	579
186 	Missouri State 	32 	20 	12 	.625 	1.06 	1.38 	9 	9 	15 	4 	5 	8 	2199 	2185 		743 	1667 	.446 	217 	613 	.354 	482 	725 	.665 	301 	1082 	413 	180 	110 	384 	636
187 	Missouri 	31 	21 	10 	.677 	10.99 	6.89 	9 	9 	17 	2 	4 	8 	2265 	2138 		730 	1772 	.412 	217 	674 	.322 	461 	671 	.687 	354 	993 	378 	172 	117 	326 	638
188 	Monmouth 	32 	11 	21 	.344 	-6.83 	-2.77 	5 	15 	8 	9 	3 	12 	2208 	2338 		756 	1720 	.440 	251 	711 	.353 	575 	836 	.688 	344 	1156 	395 	206 	181 	479 	650
189 	Montana State 	31 	14 	17 	.452 	-10.04 	-5.18 	9 	11 	9 	5 	5 	12 	2109 	2165 		749 	1608 	.466 	220 	596 	.369 	447 	618 	.723 	249 	1014 	390 	185 	83 	403 	571
190 	Montana 	29 	17 	12 	.586 	-3.43 	-4.43 	12 	8 	11 	3 	6 	9 	2060 	2000 		701 	1471 	.477 	159 	442 	.360 	439 	657 	.668 	311 	944 	302 	134 	82 	348 	594
191 	Morehead State 	33 	20 	13 	.606 	-1.76 	-3.34 	10 	6 	10 	5 	10 	8 	2536 	2406 		789 	1754 	.450 	203 	589 	.345 	625 	884 	.707 	298 	1001 	439 	232 	164 	507 	779
192 	Morgan State 	28 	13 	15 	.464 	-6.03 	-4.50 	11 	5 	7 	5 	6 	10 	1993 	2036 		700 	1595 	.439 	165 	461 	.358 	471 	708 	.665 	350 	1073 	367 	168 	111 	396 	572
193 	Mount St. Mary's 	31 	15 	16 	.484 	-6.36 	-4.03 	9 	7 	10 	3 	5 	13 	2352 	2424 		908 	1837 	.494 	148 	439 	.337 	460 	631 	.729 	343 	1139 	414 	179 	87 	412 	572
194 	Murray State 	29 	18 	11 	.621 	-1.49 	-4.31 	13 	3 	13 	1 	5 	10 	2247 	2116 		770 	1688 	.456 	154 	470 	.328 	422 	626 	.674 	329 	974 	360 	178 	93 	341 	615
195 	Navy 	30 	9 	21 	.300 	-11.56 	-5.07 	4 	14 	7 	6 	2 	15 	1820 	1957 		652 	1487 	.438 	197 	556 	.354 	456 	638 	.715 	276 	1035 	367 	192 	95 	398 	505
196 	Nebraska-Omaha 	30 	16 	14 	.533 	-0.13 	-2.13 	5 	9 	10 	4 	6 	10 	2405 	2243 		803 	1749 	.459 	174 	524 	.332 	463 	643 	.720 	322 	1081 	407 	197 	115 	484 	571
197 	Nebraska 	30 	19 	11 	.633 	10.95 	8.61 	11 	7 	15 	1 	4 	10 	2010 	1940 		654 	1562 	.419 	180 	559 	.322 	452 	668 	.677 	296 	1040 	333 	155 	92 	370 	565
198 	Nevada-Las Vegas 	31 	19 	12 	.613 	9.18 	2.89 	10 	8 	12 	7 	7 	5 	2233 	2038 		771 	1917 	.402 	158 	529 	.299 	338 	491 	.688 	384 	1135 	362 	160 	111 	319 	619
199 	Nevada 	31 	15 	16 	.484 	2.68 	3.81 	10 	8 	7 	9 	8 	7 	2254 	2289 		777 	1767 	.440 	214 	641 	.334 	521 	699 	.745 	343 	1095 	435 	152 	103 	327 	572
200 	New Hampshire 	30 	6 	24 	.200 	-13.69 	-5.62 	4 	12 	3 	12 	3 	12 	1735 	1945 		642 	1573 	.408 	171 	533 	.321 	490 	684 	.716 	297 	1061 	326 	187 	83 	324 	514
201 	New Mexico State 	32 	23 	9 	.719 	6.58 	-2.48 	12 	4 	15 	2 	8 	7 	2487 	2156 		771 	1920 	.402 	141 	419 	.337 	473 	647 	.731 	410 	1044 	309 	172 	80 	364 	729
202 	New Mexico 	30 	24 	6 	.800 	13.01 	4.75 	15 	3 	13 	2 	11 	4 	2236 	1988 		688 	1766 	.390 	214 	618 	.346 	398 	541 	.736 	325 	990 	346 	167 	89 	303 	611
203 	New Orleans 	26 	11 	15 	.423 	-14.66 	-5.16 	8 	10 	6 	6 	5 	9 	1858 	1987 		698 	1500 	.465 	155 	442 	.351 	436 	628 	.694 	289 	906 	399 	230 	115 	390 	581
204 	Niagara 	33 	7 	26 	.212 	-8.08 	-1.26 	3 	17 	4 	12 	3 	14 	2484 	2709 		909 	1870 	.486 	228 	593 	.384 	663 	946 	.701 	381 	1247 	497 	194 	141 	493 	740
205 	Nicholls State 	27 	13 	14 	.481 	-12.68 	-7.14 	10 	8 	9 	2 	4 	12 	1843 	1962 		626 	1333 	.470 	130 	379 	.343 	580 	816 	.711 	255 	921 	310 	163 	80 	355 	527
206 	NJIT 	29 	13 	16 	.448 	-12.35 	-7.31 	0 	0 	7 	6 	6 	10 	2109 	2061 		677 	1600 	.423 	215 	635 	.339 	492 	707 	.696 	320 	1026 	389 	182 	131 	391 	541
207 	Norfolk State 	31 	18 	13 	.581 	-7.63 	-7.52 	11 	5 	9 	5 	9 	8 	2272 	2225 		729 	1698 	.429 	230 	662 	.347 	537 	756 	.710 	353 	999 	382 	188 	109 	395 	582
208 	North Carolina-Asheville 	32 	17 	15 	.531 	-6.79 	-5.48 	10 	6 	12 	3 	5 	12 	2486 	2424 		838 	1918 	.437 	215 	612 	.351 	533 	773 	.690 	404 	1105 	442 	223 	126 	384 	641
209 	North Carolina A&T 	31 	9 	22 	.290 	-16.05 	-6.91 	5 	11 	7 	5 	2 	17 	2042 	2289 		729 	1672 	.436 	226 	629 	.359 	605 	882 	.686 	353 	1099 	439 	214 	116 	386 	725
210 	North Carolina Central 	30 	25 	5 	.833 	3.02 	-8.55 	16 	1 	14 	0 	11 	5 	2207 	1777 		574 	1528 	.376 	166 	559 	.297 	463 	668 	.693 	344 	972 	284 	166 	128 	484 	588
211 	North Carolina-Greensboro 	32 	14 	18 	.438 	-12.11 	-5.90 	7 	9 	10 	8 	4 	10 	2267 	2373 		798 	1822 	.438 	206 	612 	.337 	571 	812 	.703 	319 	1122 	380 	204 	96 	381 	586
212 	North Carolina State 	31 	19 	12 	.613 	8.04 	6.71 	9 	9 	13 	6 	6 	6 	2207 	2166 		730 	1731 	.422 	171 	533 	.321 	535 	740 	.723 	396 	1100 	356 	182 	109 	364 	605
213 	North Carolina-Wilmington 	32 	9 	23 	.281 	-8.47 	-0.50 	3 	13 	6 	8 	3 	15 	2018 	2221 		771 	1774 	.435 	209 	619 	.338 	470 	719 	.654 	374 	1204 	373 	222 	127 	362 	537
214 	North Carolina 	31 	23 	8 	.742 	15.58 	7.93 	13 	5 	16 	3 	7 	5 	2367 	2130 		726 	1778 	.408 	190 	610 	.311 	488 	724 	.674 	363 	1073 	334 	185 	125 	423 	660
215 	North Dakota State 	30 	24 	6 	.800 	6.93 	-0.51 	12 	2 	13 	1 	11 	5 	2308 	1969 		658 	1544 	.426 	197 	536 	.368 	456 	608 	.750 	256 	838 	336 	156 	54 	355 	549
216 	North Dakota 	30 	15 	15 	.500 	-5.93 	-3.08 	12 	8 	11 	4 	4 	11 	2226 	2219 		766 	1568 	.489 	146 	407 	.359 	541 	740 	.731 	293 	1013 	343 	161 	97 	448 	597
217 	North Florida 	32 	16 	16 	.500 	-7.40 	-3.20 	10 	8 	9 	5 	7 	11 	2318 	2377 		851 	1861 	.457 	182 	511 	.356 	493 	745 	.662 	347 	1091 	374 	262 	121 	350 	635
218 	North Texas 	30 	15 	15 	.500 	-3.87 	-0.66 	6 	10 	9 	7 	6 	8 	2104 	2185 		752 	1742 	.432 	178 	524 	.340 	503 	735 	.684 	338 	1129 	334 	181 	123 	374 	573
219 	Northeastern 	32 	11 	21 	.344 	-2.72 	0.09 	7 	9 	4 	8 	7 	13 	2109 	2199 		798 	1767 	.452 	200 	539 	.371 	403 	590 	.683 	319 	1062 	376 	214 	149 	358 	637
220 	Northern Arizona 	31 	15 	16 	.484 	-5.94 	-3.71 	12 	8 	9 	4 	6 	12 	2084 	2127 		726 	1587 	.457 	225 	565 	.398 	450 	633 	.711 	266 	926 	372 	183 	85 	369 	531
221 	Northern Colorado 	29 	17 	12 	.586 	-3.23 	-5.64 	11 	9 	13 	2 	4 	10 	2168 	2040 		695 	1493 	.466 	184 	500 	.368 	466 	640 	.728 	259 	859 	356 	140 	100 	355 	538
222 	Northern Illinois 	31 	15 	16 	.484 	-2.84 	-0.68 	8 	10 	10 	7 	5 	9 	1944 	1959 		652 	1589 	.410 	189 	616 	.307 	466 	710 	.656 	328 	1028 	337 	205 	114 	420 	629
223 	Northern Iowa 	31 	16 	15 	.516 	5.57 	3.14 	10 	8 	11 	3 	5 	12 	2256 	2149 		741 	1675 	.442 	219 	607 	.361 	448 	625 	.717 	284 	1047 	344 	183 	88 	352 	602
224 	Northern Kentucky 	30 	9 	21 	.300 	-10.51 	-4.95 	5 	13 	7 	9 	2 	12 	2044 	2211 		737 	1569 	.470 	200 	530 	.377 	537 	766 	.701 	310 	1031 	343 	171 	119 	329 	494
225 	Northwestern State 	29 	16 	13 	.552 	-3.52 	-4.33 	12 	6 	10 	3 	6 	10 	2520 	2442 		854 	1875 	.455 	206 	585 	.352 	528 	782 	.675 	422 	1181 	464 	198 	102 	483 	610
226 	Northwestern 	31 	13 	18 	.419 	4.59 	8.34 	6 	12 	8 	10 	5 	8 	1846 	1962 		688 	1665 	.413 	157 	499 	.315 	429 	652 	.658 	329 	1147 	382 	191 	122 	323 	574
227 	Notre Dame 	31 	15 	16 	.484 	9.05 	7.21 	6 	12 	13 	7 	2 	9 	2234 	2177 		777 	1739 	.447 	218 	574 	.380 	405 	539 	.751 	312 	1011 	443 	187 	113 	336 	492
228 	Oakland 	33 	13 	20 	.394 	-1.83 	3.18 	7 	9 	10 	7 	3 	13 	2455 	2554 		866 	1786 	.485 	279 	719 	.388 	543 	757 	.717 	314 	1192 	533 	184 	115 	455 	627
229 	Ohio State 	31 	23 	8 	.742 	19.12 	8.22 	10 	8 	17 	3 	6 	5 	2170 	1832 		668 	1659 	.403 	150 	525 	.286 	346 	486 	.712 	319 	1050 	284 	113 	93 	450 	604
230 	Ohio 	32 	22 	10 	.688 	3.69 	-0.66 	11 	7 	12 	6 	10 	4 	2297 	2134 		719 	1760 	.409 	173 	556 	.311 	523 	745 	.702 	359 	1108 	359 	221 	82 	407 	556
231 	Oklahoma State 	31 	20 	11 	.645 	20.00 	8.39 	8 	10 	14 	3 	6 	8 	2501 	2141 		727 	1800 	.404 	196 	605 	.324 	491 	717 	.685 	376 	1145 	339 	195 	115 	438 	669
232 	Oklahoma 	31 	23 	8 	.742 	16.03 	9.39 	12 	6 	16 	3 	7 	5 	2556 	2350 		813 	1877 	.433 	223 	662 	.337 	501 	704 	.712 	351 	1124 	384 	185 	101 	400 	656
233 	Old Dominion 	31 	15 	16 	.484 	-1.68 	-0.55 	9 	7 	10 	8 	5 	8 	1972 	2007 		667 	1601 	.417 	185 	516 	.359 	488 	715 	.683 	325 	1049 	341 	203 	120 	393 	602
234 	Oral Roberts 	31 	16 	15 	.516 	-2.11 	-3.87 	10 	8 	9 	4 	7 	11 	2230 	2155 		744 	1706 	.436 	168 	478 	.351 	499 	722 	.691 	323 	1004 	352 	176 	94 	335 	601
235 	Oregon State 	30 	16 	14 	.533 	7.41 	6.64 	8 	10 	12 	4 	4 	10 	2259 	2236 		790 	1791 	.441 	193 	547 	.353 	463 	661 	.700 	352 	1013 	436 	190 	103 	321 	643
236 	Oregon 	30 	22 	8 	.733 	16.42 	7.89 	10 	8 	15 	3 	7 	5 	2468 	2212 		736 	1695 	.434 	171 	542 	.315 	569 	800 	.711 	336 	999 	368 	151 	120 	412 	621
237 	Pacific 	30 	15 	15 	.500 	2.17 	4.69 	6 	12 	8 	7 	7 	8 	2176 	2238 		708 	1562 	.453 	230 	588 	.391 	592 	829 	.714 	277 	966 	417 	184 	120 	348 	626
238 	Penn State 	31 	15 	16 	.484 	8.93 	8.09 	6 	12 	10 	8 	5 	8 	2232 	2206 		702 	1697 	.414 	215 	618 	.348 	587 	817 	.718 	329 	1083 	379 	167 	133 	341 	597
239 	Pennsylvania 	27 	8 	19 	.296 	-6.38 	0.25 	5 	8 	6 	8 	2 	11 	1846 	2025 		646 	1530 	.422 	202 	524 	.385 	531 	755 	.703 	344 	988 	360 	204 	110 	349 	505
240 	Pepperdine 	31 	15 	16 	.484 	1.42 	3.22 	8 	10 	8 	7 	7 	9 	2206 	2247 		787 	1793 	.439 	215 	586 	.367 	458 	675 	.679 	358 	1068 	442 	211 	117 	320 	558
241 	Pittsburgh 	31 	23 	8 	.742 	16.91 	6.81 	11 	7 	15 	5 	8 	3 	2252 	1939 		667 	1613 	.414 	185 	546 	.339 	420 	596 	.705 	303 	920 	365 	148 	130 	380 	591
242 	Portland State 	29 	16 	13 	.552 	-6.34 	-5.26 	11 	9 	12 	5 	4 	8 	2122 	2082 		734 	1563 	.470 	174 	467 	.373 	440 	611 	.720 	296 	970 	405 	149 	89 	394 	589
243 	Portland 	31 	15 	16 	.484 	5.43 	2.40 	7 	11 	11 	6 	4 	10 	2327 	2233 		747 	1735 	.431 	208 	563 	.369 	531 	761 	.698 	322 	1038 	387 	218 	96 	356 	608
244 	Prairie View 	30 	8 	22 	.267 	-18.03 	-6.90 	6 	12 	6 	6 	2 	16 	2091 	2387 		802 	1681 	.477 	190 	525 	.362 	593 	867 	.684 	377 	1180 	432 	207 	125 	413 	571
245 	Presbyterian 	32 	6 	26 	.188 	-20.69 	-7.49 	2 	14 	5 	9 	1 	17 	2092 	2445 		907 	1931 	.470 	254 	679 	.374 	377 	539 	.699 	373 	1185 	450 	217 	92 	323 	514
246 	Princeton 	27 	19 	8 	.704 	4.54 	-1.88 	7 	6 	10 	2 	9 	6 	1936 	1739 		605 	1416 	.427 	133 	411 	.324 	396 	537 	.737 	222 	875 	274 	161 	79 	332 	504
247 	Providence 	31 	20 	11 	.645 	11.46 	8.01 	10 	8 	14 	3 	6 	8 	2265 	2158 		785 	1770 	.444 	165 	489 	.337 	423 	612 	.691 	321 	1018 	370 	178 	99 	351 	601
248 	Purdue 	31 	15 	16 	.484 	8.45 	7.77 	5 	13 	13 	6 	2 	10 	2251 	2230 		748 	1778 	.421 	202 	609 	.332 	532 	747 	.712 	337 	1100 	400 	207 	161 	359 	616
