118 	Hofstra 	33 	10 	23 	.303 	-6.36 	-1.69 	5 	11 	8 	8 	2 	15 	2260 	2414 		65.3 	104.4 	.451 	.383 	.521 	51.9 	47.3 	7.3 	9.6 	.484 	15.9 	35.5 	.297
119 	Holy Cross 	32 	19 	13 	.594 	-1.17 	-3.04 	12 	6 	9 	4 	10 	9 	2143 	2083 		63.8 	104.2 	.408 	.342 	.534 	51.4 	50.0 	9.3 	11.0 	.490 	15.9 	30.8 	.296
120 	Houston Baptist 	31 	6 	25 	.194 	-16.94 	-4.94 	2 	16 	5 	10 	1 	15 	2091 	2373 		70.2 	95.3 	.389 	.263 	.509 	49.1 	52.2 	7.2 	5.2 	.471 	19.3 	30.9 	.265
121 	Houston 	31 	16 	15 	.516 	2.77 	4.03 	8 	10 	13 	6 	3 	9 	2212 	2251 		67.1 	106.0 	.391 	.315 	.546 	48.9 	58.4 	8.2 	14.7 	.516 	16.3 	31.0 	.263
122 	Howard 	31 	7 	24 	.226 	-15.96 	-4.99 	5 	11 	4 	7 	3 	17 	1921 	2205 		67.2 	91.1 	.480 	.308 	.490 	48.0 	41.1 	9.2 	11.0 	.439 	21.1 	32.9 	.326
123 	Idaho State 	29 	11 	18 	.379 	-5.66 	-3.95 	8 	12 	9 	4 	2 	14 	2054 	2036 		64.5 	108.4 	.453 	.293 	.546 	52.3 	49.3 	11.1 	7.1 	.502 	16.2 	35.7 	.323
124 	Idaho 	31 	14 	17 	.452 	-5.88 	-3.38 	7 	9 	9 	6 	5 	11 	2259 	2320 		67.2 	107.1 	.441 	.325 	.542 	50.5 	45.9 	6.2 	5.0 	.506 	15.0 	32.2 	.300
125 	Illinois-Chicago 	31 	6 	25 	.194 	-6.79 	1.00 	1 	15 	4 	13 	2 	12 	2071 	2248 		66.5 	100.4 	.389 	.310 	.515 	50.4 	48.5 	8.3 	4.7 	.472 	16.3 	30.8 	.278
126 	Illinois State 	31 	16 	15 	.516 	1.17 	2.10 	9 	9 	13 	5 	3 	10 	2135 	2146 		67.9 	100.3 	.407 	.420 	.520 	47.9 	53.8 	11.5 	14.3 	.477 	16.0 	27.0 	.288
127 	Illinois 	31 	18 	13 	.581 	10.50 	8.57 	7 	11 	12 	7 	6 	6 	2006 	1946 		63.2 	102.0 	.318 	.341 	.502 	50.2 	44.3 	9.7 	10.1 	.463 	14.2 	31.9 	.230
128 	Incarnate Word 	27 	21 	6 	.778 	-8.09 	-10.35 	9 	5 	14 	1 	7 	5 	2216 	1935 		73.5 	111.2 	.435 	.330 	.581 	52.9 	55.3 	8.9 	10.9 	.552 	16.9 	32.2 	.298
129 	Indiana State 	33 	23 	10 	.697 	3.79 	0.98 	12 	6 	14 	4 	9 	6 	2345 	2237 		66.1 	107.5 	.440 	.350 	.557 	50.7 	54.2 	8.8 	10.3 	.515 	15.1 	27.4 	.317
130 	Indiana 	31 	17 	14 	.548 	12.09 	6.93 	7 	11 	15 	5 	2 	9 	2258 	2098 		68.9 	105.3 	.458 	.292 	.548 	55.6 	46.3 	8.7 	11.2 	.501 	18.7 	37.3 	.334
131 	Iona 	32 	22 	10 	.688 	5.85 	-0.43 	17 	3 	12 	3 	10 	7 	2672 	2471 		70.9 	117.3 	.383 	.444 	.601 	46.5 	60.8 	9.3 	11.3 	.574 	13.3 	26.2 	.272
132 	Iowa State 	30 	23 	7 	.767 	18.80 	9.80 	11 	7 	16 	1 	7 	6 	2476 	2206 		72.1 	112.2 	.371 	.389 	.562 	50.6 	63.8 	8.2 	8.0 	.533 	12.6 	27.7 	.256
133 	Iowa 	31 	20 	11 	.645 	20.22 	7.76 	9 	9 	15 	5 	5 	6 	2562 	2176 		70.6 	115.8 	.464 	.271 	.563 	55.0 	57.7 	10.2 	11.6 	.518 	13.7 	37.9 	.339
134 	IPFW 	33 	24 	9 	.727 	0.46 	-3.84 	10 	4 	16 	2 	8 	7 	2525 	2298 		67.1 	113.5 	.417 	.371 	.586 	52.8 	54.2 	10.4 	7.3 	.564 	16.3 	33.2 	.277
135 	IUPUI 	32 	6 	26 	.188 	-13.83 	-0.86 	1 	13 	5 	10 	1 	16 	2126 	2383 		66.9 	99.1 	.319 	.252 	.517 	46.7 	42.6 	7.5 	7.3 	.478 	14.8 	24.3 	.237
136 	Jackson State 	30 	11 	19 	.367 	-10.36 	-7.66 	7 	11 	6 	6 	5 	13 	1966 	2047 		67.7 	96.0 	.405 	.238 	.500 	51.4 	41.1 	8.8 	7.4 	.449 	18.9 	33.6 	.294
137 	Jacksonville State 	31 	10 	21 	.323 	-11.95 	-5.12 	4 	12 	7 	6 	3 	15 	2014 	2176 		63.7 	102.0 	.426 	.331 	.513 	47.6 	53.4 	9.9 	10.1 	.473 	15.3 	31.3 	.287
138 	Jacksonville 	30 	12 	18 	.400 	-11.87 	-4.87 	8 	10 	10 	5 	2 	13 	2231 	2385 		70.7 	105.2 	.433 	.320 	.535 	48.2 	52.0 	10.4 	8.9 	.492 	16.6 	32.8 	.307
139 	James Madison 	31 	11 	20 	.355 	-7.37 	-1.91 	6 	10 	6 	8 	5 	12 	1961 	2130 		64.7 	97.3 	.474 	.350 	.506 	49.0 	42.0 	9.0 	9.3 	.457 	16.5 	29.6 	.325
140 	Kansas State 	31 	20 	11 	.645 	12.88 	8.55 	10 	8 	17 	2 	3 	9 	2146 	2012 		65.5 	104.5 	.408 	.323 	.519 	51.2 	64.0 	9.3 	7.8 	.486 	15.7 	35.4 	.267
141 	Kansas 	31 	23 	8 	.742 	21.77 	11.90 	14 	4 	17 	2 	6 	6 	2467 	2161 		68.7 	115.3 	.490 	.293 	.585 	55.2 	55.9 	8.6 	14.8 	.548 	16.4 	37.5 	.346
142 	Kennesaw State 	31 	6 	25 	.194 	-16.10 	-4.00 	3 	15 	4 	11 	2 	14 	2016 	2304 		68.2 	95.3 	.375 	.334 	.511 	47.9 	48.6 	8.6 	8.5 	.480 	20.2 	31.7 	.243
143 	Kent State 	32 	16 	16 	.500 	-1.20 	-1.33 	7 	11 	11 	7 	5 	9 	2228 	2188 		66.6 	103.8 	.369 	.375 	.530 	49.3 	47.1 	9.3 	9.7 	.494 	15.8 	30.5 	.260
144 	Kentucky 	31 	22 	9 	.710 	17.42 	8.19 	12 	6 	17 	3 	5 	6 	2366 	2080 		67.2 	112.3 	.537 	.281 	.542 	56.7 	45.2 	7.1 	15.3 	.496 	15.2 	42.7 	.368
145 	La Salle 	30 	15 	15 	.500 	4.67 	5.00 	7 	9 	11 	7 	4 	8 	2028 	2038 		65.4 	101.6 	.389 	.310 	.505 	50.2 	53.9 	8.6 	8.9 	.460 	15.0 	33.0 	.276
146 	Lafayette 	31 	11 	20 	.355 	-7.16 	-2.89 	6 	12 	6 	7 	5 	13 	2212 	2315 		65.5 	108.0 	.339 	.349 	.574 	47.3 	51.2 	7.9 	6.1 	.540 	16.7 	27.6 	.252
147 	Lamar 	30 	4 	26 	.133 	-16.15 	-5.59 	3 	15 	3 	11 	1 	15 	2001 	2318 		69.4 	96.2 	.398 	.193 	.517 	46.8 	50.8 	7.7 	6.5 	.467 	18.0 	27.6 	.296
148 	Lehigh 	32 	14 	18 	.438 	-6.13 	-3.44 	7 	11 	10 	6 	4 	12 	2121 	2207 		65.5 	99.6 	.327 	.316 	.523 	47.6 	54.9 	7.5 	9.3 	.488 	16.0 	26.0 	.231
149 	Liberty 	32 	11 	21 	.344 	-10.30 	-7.51 	5 	11 	8 	9 	3 	12 	2250 	2234 		65.4 	107.4 	.349 	.282 	.542 	54.8 	51.8 	7.2 	8.6 	.509 	17.1 	37.9 	.246
150 	Lipscomb 	30 	15 	15 	.500 	-8.33 	-5.26 	10 	8 	7 	5 	8 	10 	2276 	2355 		71.0 	105.9 	.475 	.462 	.552 	46.9 	57.2 	9.4 	6.3 	.514 	15.6 	26.5 	.325
151 	Long Beach State 	30 	14 	16 	.467 	2.36 	3.89 	10 	6 	9 	6 	5 	10 	2093 	2117 		66.5 	103.6 	.308 	.319 	.507 	51.2 	48.4 	9.0 	6.0 	.479 	15.3 	36.2 	.204
152 	Long Island University 	29 	9 	20 	.310 	-13.33 	-5.23 	4 	12 	5 	7 	4 	13 	2080 	2315 		68.5 	104.2 	.378 	.382 	.533 	48.4 	57.6 	6.3 	6.5 	.494 	16.1 	31.0 	.271
153 	Longwood 	32 	8 	24 	.250 	-20.28 	-5.53 	3 	13 	5 	11 	3 	13 	2235 	2570 		69.7 	100.2 	.320 	.278 	.526 	45.5 	53.0 	9.7 	4.4 	.489 	16.2 	27.6 	.234
154 	Louisiana-Lafayette 	31 	20 	11 	.645 	3.13 	-0.59 	11 	7 	14 	2 	6 	9 	2523 	2319 		71.6 	111.4 	.446 	.319 	.558 	51.9 	47.8 	10.1 	10.0 	.525 	16.2 	37.2 	.302
155 	Louisiana-Monroe 	26 	10 	16 	.385 	-4.63 	0.69 	7 	11 	6 	6 	4 	10 	1673 	1783 		65.1 	97.0 	.367 	.304 	.506 	49.8 	54.0 	8.8 	9.5 	.478 	17.5 	30.4 	.232
156 	Louisiana State 	30 	18 	12 	.600 	10.54 	6.28 	9 	9 	14 	4 	4 	8 	2267 	2139 		70.8 	105.4 	.348 	.320 	.528 	52.4 	51.5 	11.0 	14.6 	.497 	16.4 	36.0 	.237
157 	Louisiana Tech 	31 	25 	6 	.806 	12.84 	-2.33 	13 	3 	15 	2 	10 	4 	2521 	2019 		72.1 	112.3 	.420 	.379 	.551 	52.1 	57.2 	13.1 	13.8 	.518 	13.7 	33.8 	.286
158 	Louisville 	31 	26 	5 	.839 	24.12 	4.15 	15 	3 	16 	3 	10 	2 	2535 	1916 		69.1 	118.3 	.408 	.358 	.566 	51.9 	54.3 	14.4 	12.3 	.542 	12.8 	37.0 	.267
159 	Loyola (IL) 	32 	10 	22 	.313 	-4.48 	-0.87 	4 	14 	9 	6 	1 	16 	2105 	2199 		63.2 	102.5 	.377 	.339 	.555 	48.7 	56.3 	8.6 	7.7 	.522 	18.5 	27.3 	.265
160 	Loyola Marymount 	32 	13 	19 	.406 	0.05 	4.57 	4 	14 	9 	8 	4 	11 	2345 	2468 		71.1 	104.2 	.362 	.250 	.522 	48.2 	48.2 	10.1 	8.2 	.474 	14.9 	33.1 	.276
161 	Loyola (MD) 	30 	11 	19 	.367 	-10.21 	-2.87 	6 	12 	7 	7 	4 	12 	1957 	2158 		65.5 	98.4 	.413 	.275 	.498 	46.2 	49.4 	11.9 	10.8 	.458 	15.5 	30.7 	.275
162 	Maine 	29 	6 	23 	.207 	-17.36 	-4.50 	4 	12 	5 	10 	1 	13 	2091 	2404 		74.2 	96.8 	.337 	.317 	.526 	45.2 	55.1 	10.2 	5.6 	.496 	18.2 	25.5 	.228
163 	Manhattan 	32 	25 	7 	.781 	5.72 	-1.66 	15 	5 	11 	3 	14 	4 	2476 	2240 		70.3 	107.5 	.559 	.313 	.548 	51.0 	52.4 	11.5 	15.9 	.508 	16.9 	34.8 	.370
164 	Marist 	31 	12 	19 	.387 	-4.92 	-1.24 	9 	11 	9 	7 	3 	12 	2119 	2233 		67.4 	99.8 	.403 	.334 	.512 	47.9 	48.2 	9.5 	10.6 	.466 	15.8 	29.7 	.288
165 	Marquette 	31 	17 	14 	.548 	11.01 	7.34 	9 	9 	12 	6 	5 	8 	2245 	2131 		66.4 	105.6 	.451 	.267 	.527 	52.2 	59.3 	9.4 	7.5 	.483 	14.9 	34.2 	.312
166 	Marshall 	31 	10 	21 	.323 	-3.80 	-0.87 	4 	12 	8 	9 	2 	12 	2264 	2243 		70.0 	103.5 	.429 	.337 	.516 	49.3 	48.9 	9.2 	9.8 	.487 	15.6 	33.1 	.268
167 	Maryland-Baltimore County 	30 	9 	21 	.300 	-13.89 	-6.23 	5 	11 	8 	5 	1 	16 	1968 	2185 		68.3 	93.6 	.419 	.342 	.492 	48.0 	53.1 	11.4 	7.7 	.453 	18.6 	30.1 	.274
168 	Maryland-Eastern Shore 	30 	6 	24 	.200 	-16.71 	-6.28 	4 	12 	5 	9 	1 	15 	1996 	2251 		66.9 	99.5 	.427 	.341 	.507 	47.9 	51.7 	9.8 	5.7 	.456 	16.3 	32.8 	.308
169 	Maryland 	31 	17 	14 	.548 	11.55 	8.13 	9 	9 	14 	4 	3 	10 	2205 	2099 		67.7 	103.8 	.365 	.355 	.524 	52.7 	47.4 	9.0 	11.6 	.491 	16.0 	33.8 	.247
170 	Massachusetts-Lowell 	28 	10 	18 	.357 	-13.39 	-4.20 	8 	8 	6 	6 	4 	12 	1718 	1938 		64.5 	94.7 	.379 	.406 	.503 	46.3 	58.8 	9.1 	8.5 	.460 	18.3 	28.2 	.267
171 	Massachusetts 	30 	23 	7 	.767 	11.81 	5.97 	10 	6 	13 	2 	10 	5 	2293 	2118 		71.6 	106.4 	.396 	.260 	.543 	52.1 	56.7 	9.1 	13.0 	.512 	16.2 	34.6 	.267
172 	McNeese State 	30 	11 	19 	.367 	-13.01 	-3.69 	9 	9 	8 	3 	3 	16 	2049 	2292 		69.2 	97.9 	.349 	.358 	.490 	48.1 	50.5 	9.8 	9.9 	.451 	15.8 	32.9 	.241
173 	Memphis 	31 	23 	8 	.742 	13.99 	6.46 	12 	6 	17 	2 	6 	6 	2430 	2181 		71.1 	109.3 	.395 	.271 	.555 	51.9 	61.6 	12.1 	11.2 	.530 	16.2 	36.1 	.258
174 	Mercer 	34 	26 	8 	.765 	5.03 	-4.71 	14 	4 	17 	1 	9 	7 	2695 	2256 		66.0 	115.7 	.384 	.367 	.581 	53.7 	59.8 	8.8 	11.5 	.546 	15.0 	34.5 	.281
175 	Miami (FL) 	31 	16 	15 	.516 	8.23 	5.97 	7 	11 	8 	8 	8 	7 	1914 	1844 		58.2 	104.0 	.358 	.336 	.510 	51.5 	48.5 	8.5 	11.0 	.475 	14.4 	33.4 	.243
176 	Miami (OH) 	30 	13 	17 	.433 	-3.63 	0.75 	8 	10 	8 	6 	5 	11 	1968 	2097 		67.0 	97.2 	.347 	.296 	.526 	47.7 	53.6 	13.1 	6.3 	.481 	18.1 	25.6 	.262
177 	Michigan State 	31 	23 	8 	.742 	19.52 	9.10 	12 	6 	15 	4 	8 	4 	2363 	2040 		66.7 	113.0 	.336 	.364 	.570 	53.3 	63.3 	10.5 	12.8 	.544 	15.0 	32.7 	.234
178 	Michigan 	30 	23 	7 	.767 	19.66 	9.39 	15 	3 	14 	2 	9 	5 	2264 	1956 		63.4 	118.0 	.361 	.390 	.594 	51.2 	55.8 	8.1 	7.6 	.558 	13.0 	29.3 	.275
179 	Middle Tennessee 	31 	23 	8 	.742 	4.89 	-0.81 	13 	3 	14 	2 	9 	6 	2208 	1943 		66.1 	106.9 	.444 	.289 	.537 	53.3 	54.2 	11.0 	12.1 	.503 	15.8 	35.5 	.296
180 	Milwaukee 	33 	20 	13 	.606 	-1.37 	-0.65 	7 	9 	9 	7 	11 	6 	2343 	2333 		68.0 	103.2 	.447 	.403 	.547 	48.7 	58.7 	8.6 	7.8 	.499 	17.4 	28.1 	.326
181 	Minnesota 	31 	19 	12 	.613 	12.71 	8.81 	8 	10 	15 	4 	4 	8 	2231 	2099 		64.9 	109.2 	.383 	.368 	.556 	51.5 	56.2 	11.6 	12.1 	.514 	15.7 	32.9 	.286
182 	Mississippi State 	31 	13 	18 	.419 	-1.14 	2.76 	3 	15 	13 	8 	0 	10 	2086 	2207 		68.5 	97.5 	.430 	.282 	.518 	48.0 	50.7 	11.3 	7.1 	.481 	17.7 	28.3 	.285
183 	Mississippi Valley State 	31 	9 	22 	.290 	-20.20 	-7.60 	5 	13 	7 	4 	2 	18 	2230 	2503 		74.0 	97.2 	.369 	.331 	.508 	47.8 	43.6 	10.4 	4.6 	.473 	17.3 	29.4 	.248
184 	Mississippi 	31 	18 	13 	.581 	8.03 	5.70 	9 	9 	13 	5 	5 	8 	2331 	2259 		69.4 	107.0 	.396 	.375 	.521 	48.3 	49.9 	10.7 	15.0 	.481 	13.7 	33.4 	.276
185 	Missouri-Kansas City 	29 	10 	19 	.345 	-8.56 	-1.35 	7 	9 	5 	9 	5 	10 	2015 	2222 		71.6 	97.1 	.426 	.321 	.509 	46.8 	47.1 	10.2 	6.0 	.477 	16.4 	26.9 	.270
186 	Missouri State 	32 	20 	12 	.625 	1.06 	1.38 	9 	9 	15 	4 	5 	8 	2199 	2185 		64.9 	104.7 	.416 	.364 	.538 	49.2 	52.2 	7.4 	8.6 	.497 	14.9 	27.1 	.294
187 	Missouri 	31 	21 	10 	.677 	10.99 	6.89 	9 	9 	17 	2 	4 	8 	2265 	2138 		65.9 	110.4 	.502 	.328 	.566 	53.7 	43.9 	7.1 	9.6 	.515 	16.3 	35.1 	.371
188 	Monmouth 	32 	11 	21 	.344 	-6.83 	-2.77 	5 	15 	8 	9 	3 	12 	2208 	2338 		69.6 	98.0 	.406 	.285 	.501 	50.6 	49.7 	9.9 	7.3 	.468 	17.5 	33.7 	.259
189 	Montana State 	31 	14 	17 	.452 	-10.04 	-5.18 	9 	11 	9 	5 	5 	12 	2109 	2165 		66.0 	102.7 	.383 	.314 	.537 	48.8 	44.2 	9.9 	4.4 	.499 	15.5 	25.9 	.272
190 	Montana 	29 	17 	12 	.586 	-3.43 	-4.43 	12 	8 	11 	3 	6 	9 	2060 	2000 		61.4 	113.2 	.459 	.410 	.595 	45.2 	48.5 	8.1 	8.7 	.555 	14.4 	24.3 	.340
191 	Morehead State 	33 	20 	13 	.606 	-1.76 	-3.34 	10 	6 	10 	5 	10 	8 	2536 	2406 		70.8 	106.6 	.520 	.326 	.545 	55.9 	53.1 	11.1 	7.9 	.497 	18.4 	39.9 	.364
192 	Morgan State 	28 	13 	15 	.464 	-6.03 	-4.50 	11 	5 	7 	5 	6 	10 	1993 	2036 		69.1 	100.8 	.423 	.289 	.494 	49.8 	49.2 	9.0 	11.9 	.465 	15.2 	35.5 	.256
193 	Mount St. Mary's 	31 	15 	16 	.484 	-6.36 	-4.03 	9 	7 	10 	3 	5 	13 	2352 	2424 		70.3 	107.1 	.370 	.430 	.553 	46.7 	46.1 	10.2 	9.2 	.512 	15.0 	28.3 	.275
194 	Murray State 	29 	18 	11 	.621 	-1.49 	-4.31 	13 	3 	13 	1 	5 	10 	2247 	2116 		68.3 	112.5 	.493 	.353 	.570 	51.6 	49.5 	8.3 	10.8 	.541 	16.0 	34.7 	.325
195 	Navy 	30 	9 	21 	.300 	-11.56 	-5.07 	4 	14 	7 	6 	2 	15 	1820 	1957 		62.9 	95.2 	.286 	.372 	.487 	49.3 	57.7 	10.2 	9.6 	.462 	16.9 	30.6 	.182
196 	Nebraska-Omaha 	30 	16 	14 	.533 	-0.13 	-2.13 	5 	9 	10 	4 	6 	10 	2405 	2243 		73.6 	108.0 	.381 	.330 	.553 	48.6 	56.0 	11.2 	6.6 	.507 	14.8 	29.2 	.293
197 	Nebraska 	30 	19 	11 	.633 	10.95 	8.61 	11 	7 	15 	1 	4 	10 	2010 	1940 		65.2 	102.8 	.431 	.333 	.531 	49.0 	42.7 	10.5 	8.6 	.486 	14.9 	26.0 	.308
198 	Nevada-Las Vegas 	31 	19 	12 	.613 	9.18 	2.89 	10 	8 	12 	7 	7 	5 	2233 	2038 		66.8 	106.9 	.396 	.311 	.521 	52.4 	52.4 	7.3 	16.5 	.489 	14.1 	34.6 	.260
199 	Nevada 	31 	15 	16 	.484 	2.68 	3.81 	10 	8 	7 	9 	8 	7 	2254 	2289 		65.1 	108.3 	.379 	.345 	.537 	49.7 	43.7 	7.3 	12.1 	.496 	13.5 	31.3 	.275
200 	New Hampshire 	30 	6 	24 	.200 	-13.69 	-5.62 	4 	12 	3 	12 	3 	12 	1735 	1945 		63.5 	90.6 	.331 	.411 	.483 	49.2 	50.0 	6.3 	10.8 	.444 	18.1 	27.2 	.229
201 	New Mexico State 	32 	23 	9 	.719 	6.58 	-2.48 	12 	4 	15 	2 	8 	7 	2487 	2156 		67.7 	114.0 	.550 	.280 	.577 	53.4 	50.4 	7.1 	16.8 	.540 	16.2 	37.8 	.375
202 	New Mexico 	30 	24 	6 	.800 	13.01 	4.75 	15 	3 	13 	2 	11 	4 	2236 	1988 		65.6 	111.8 	.449 	.314 	.557 	53.6 	61.1 	7.5 	13.8 	.512 	13.6 	32.5 	.325
203 	New Orleans 	26 	11 	15 	.423 	-14.66 	-5.16 	8 	10 	6 	6 	5 	9 	1858 	1987 		72.6 	98.5 	.503 	.280 	.523 	51.7 	51.4 	9.1 	8.1 	.476 	20.0 	35.5 	.343
204 	Niagara 	33 	7 	26 	.212 	-8.08 	-1.26 	3 	17 	4 	12 	3 	14 	2484 	2709 		73.8 	102.0 	.486 	.284 	.518 	47.6 	39.5 	9.4 	5.1 	.472 	16.0 	32.1 	.331
205 	Nicholls State 	27 	13 	14 	.481 	-12.68 	-7.14 	10 	8 	9 	2 	4 	12 	1843 	1962 		66.6 	101.5 	.391 	.354 	.529 	47.6 	53.7 	8.7 	7.6 	.502 	16.0 	28.3 	.250
206 	NJIT 	29 	13 	16 	.448 	-12.35 	-7.31 	0 	0 	7 	6 	6 	10 	2109 	2061 		68.8 	104.8 	.368 	.353 	.548 	49.1 	54.1 	9.3 	9.8 	.510 	16.6 	28.7 	.266
207 	Norfolk State 	31 	18 	13 	.581 	-7.63 	-7.52 	11 	5 	9 	5 	9 	8 	2272 	2225 		66.9 	108.7 	.398 	.288 	.552 	52.5 	53.8 	9.1 	9.8 	.518 	17.1 	37.7 	.277
208 	North Carolina-Asheville 	32 	17 	15 	.531 	-6.79 	-5.48 	10 	6 	12 	3 	5 	12 	2486 	2424 		70.2 	109.9 	.433 	.328 	.563 	52.1 	48.1 	9.1 	15.5 	.517 	16.7 	35.5 	.323
209 	North Carolina A&T 	31 	9 	22 	.290 	-16.05 	-6.91 	5 	11 	7 	5 	2 	17 	2042 	2289 		67.6 	96.2 	.589 	.344 	.507 	50.3 	47.6 	7.0 	11.9 	.441 	19.3 	33.1 	.415
210 	North Carolina Central 	30 	25 	5 	.833 	3.02 	-8.55 	16 	1 	14 	0 	11 	5 	2207 	1777 		65.0 	111.3 	.476 	.296 	.555 	52.4 	59.3 	12.4 	11.1 	.508 	15.1 	36.4 	.343
211 	North Carolina-Greensboro 	32 	14 	18 	.438 	-12.11 	-5.90 	7 	9 	10 	8 	4 	10 	2267 	2373 		70.6 	99.6 	.384 	.266 	.522 	51.1 	47.0 	7.9 	5.6 	.486 	17.2 	29.5 	.264
212 	North Carolina State 	31 	19 	12 	.613 	8.04 	6.71 	9 	9 	13 	6 	6 	6 	2207 	2166 		65.5 	107.4 	.366 	.258 	.525 	49.6 	48.4 	7.2 	9.8 	.497 	13.8 	34.7 	.240
213 	North Carolina-Wilmington 	32 	9 	23 	.281 	-8.47 	-0.50 	3 	13 	6 	8 	3 	15 	2018 	2221 		64.8 	95.9 	.329 	.276 	.474 	48.8 	46.7 	9.1 	9.7 	.440 	14.8 	32.0 	.216
214 	North Carolina 	31 	23 	8 	.742 	15.58 	7.93 	13 	5 	16 	3 	7 	5 	2367 	2130 		69.8 	108.5 	.443 	.206 	.527 	53.5 	56.4 	10.5 	10.3 	.500 	14.4 	38.2 	.277
215 	North Dakota State 	30 	24 	6 	.800 	6.93 	-0.51 	12 	2 	13 	1 	11 	5 	2308 	1969 		64.4 	119.4 	.414 	.275 	.600 	54.1 	43.4 	10.1 	11.4 	.563 	13.6 	33.2 	.309
216 	North Dakota 	30 	15 	15 	.500 	-5.93 	-3.08 	12 	8 	11 	4 	4 	11 	2226 	2219 		68.9 	107.7 	.413 	.325 	.546 	48.2 	47.8 	12.4 	7.2 	.513 	14.6 	31.1 	.281
217 	North Florida 	32 	16 	16 	.500 	-7.40 	-3.20 	10 	8 	9 	5 	7 	11 	2318 	2377 		69.2 	104.3 	.406 	.355 	.545 	52.0 	50.8 	7.5 	10.9 	.506 	18.7 	34.0 	.288
218 	North Texas 	30 	15 	15 	.500 	-3.87 	-0.66 	6 	10 	9 	7 	6 	8 	2104 	2185 		70.2 	99.0 	.416 	.255 	.504 	49.6 	41.6 	9.4 	8.1 	.465 	15.7 	30.6 	.279
219 	Northeastern 	32 	11 	21 	.344 	-2.72 	0.09 	7 	9 	4 	8 	7 	13 	2109 	2199 		64.8 	100.6 	.444 	.284 	.515 	51.3 	50.5 	8.2 	9.1 	.480 	17.2 	32.7 	.287
220 	Northern Arizona 	31 	15 	16 	.484 	-5.94 	-3.71 	12 	8 	9 	4 	6 	12 	2084 	2127 		63.8 	104.6 	.346 	.281 	.538 	52.5 	44.0 	9.7 	10.1 	.504 	16.9 	33.5 	.246
221 	Northern Colorado 	29 	17 	12 	.586 	-3.23 	-5.64 	11 	9 	13 	2 	4 	10 	2168 	2040 		64.8 	114.3 	.381 	.284 	.576 	52.4 	43.3 	8.9 	5.7 	.549 	15.3 	34.6 	.262
222 	Northern Illinois 	31 	15 	16 	.484 	-2.84 	-0.68 	8 	10 	10 	7 	5 	9 	1944 	1959 		63.9 	96.2 	.501 	.297 	.488 	53.1 	41.5 	10.2 	8.9 	.433 	18.8 	37.6 	.342
223 	Northern Iowa 	31 	16 	15 	.516 	5.57 	3.14 	10 	8 	11 	3 	5 	12 	2256 	2149 		65.6 	110.1 	.382 	.432 	.564 	49.4 	57.2 	8.5 	9.4 	.528 	14.3 	26.3 	.276
224 	Northern Kentucky 	30 	9 	21 	.300 	-10.51 	-4.95 	5 	13 	7 	9 	2 	12 	2044 	2211 		64.3 	104.7 	.357 	.404 	.540 	47.7 	47.4 	8.3 	9.2 	.506 	15.7 	28.4 	.252
225 	Northwestern State 	29 	16 	13 	.552 	-3.52 	-4.33 	12 	6 	10 	3 	6 	10 	2520 	2442 		78.2 	109.2 	.387 	.255 	.556 	48.2 	54.0 	11.3 	10.9 	.515 	15.1 	32.1 	.287
226 	Northwestern 	31 	13 	18 	.419 	4.59 	8.34 	6 	12 	8 	10 	5 	8 	1846 	1962 		62.8 	94.0 	.362 	.419 	.496 	47.1 	54.4 	6.9 	12.6 	.455 	15.4 	22.6 	.253
227 	Notre Dame 	31 	15 	16 	.484 	9.05 	7.21 	6 	12 	13 	7 	2 	9 	2234 	2177 		64.0 	110.5 	.300 	.346 	.549 	51.1 	57.5 	8.9 	8.1 	.520 	13.9 	32.4 	.214
228 	Oakland 	33 	13 	20 	.394 	-1.83 	3.18 	7 	9 	10 	7 	3 	13 	2455 	2554 		68.8 	106.9 	.387 	.399 	.549 	46.2 	63.6 	10.0 	5.4 	.508 	14.2 	25.3 	.283
229 	Ohio State 	31 	23 	8 	.742 	19.12 	8.22 	10 	8 	17 	3 	6 	5 	2170 	1832 		64.8 	107.1 	.434 	.336 	.545 	49.8 	49.9 	11.6 	12.2 	.507 	14.8 	29.1 	.301
230 	Ohio 	32 	22 	10 	.688 	3.69 	-0.66 	11 	7 	12 	6 	10 	4 	2297 	2134 		66.4 	106.1 	.349 	.379 	.556 	50.6 	58.5 	9.6 	12.6 	.525 	16.9 	29.3 	.246
231 	Oklahoma State 	31 	20 	11 	.645 	20.00 	8.39 	8 	10 	14 	3 	6 	8 	2501 	2141 		69.8 	113.3 	.493 	.339 	.574 	49.2 	52.2 	10.5 	13.3 	.530 	13.4 	28.0 	.357
232 	Oklahoma 	31 	23 	8 	.742 	16.03 	9.39 	12 	6 	16 	3 	7 	5 	2556 	2350 		72.3 	113.1 	.410 	.362 	.564 	51.0 	52.7 	9.4 	8.5 	.520 	13.8 	32.1 	.307
233 	Old Dominion 	31 	15 	16 	.484 	-1.68 	-0.55 	9 	7 	10 	8 	5 	8 	1972 	2007 		64.3 	98.1 	.401 	.299 	.503 	51.3 	46.9 	9.6 	11.4 	.477 	17.7 	33.6 	.243
